ID of track	time index	cell row	cell col	velocity (pixels moved between timepoints) (µm)	Angle of movement	Delta of Angle of movement	angle of movement relative to "center"	length of track (total number of timepoints track was found)	Consistency of motion	Cumulated distance travelled (µm)	Distance between start and endpoint (µm)
54	49	632.133333	1158.533333	1.431828	-85.139392	-41.342909	-60.971978	68	0.454756	146.763102	57.846786
54	50	632.321429	1156.321429	1.823463	176.378510	-98.482098	37.323319	68	0.459366	146.763102	57.846786
54	51	629.500000	1156.500000	0.912168	-134.999996	48.621493	-11.132589	68	0.463281	146.763102	57.846786
54	52	628.500000	1155.500000	1.771109	-123.111339	11.888658	-23.047687	68	0.469997	146.763102	57.846786
54	53	627.000000	1153.200000	1.178020	-172.207917	-49.096579	25.944354	68	0.473804	146.763102	57.846786
54	54	625.190476	1152.952381	0.983337	-141.340188	30.867729	-4.845457	68	0.477868	146.763102	57.846786
54	55	624.000000	1152.000000	1.096500	-151.927509	-10.587321	5.729274	68	0.482251	146.763102	57.846786
54	56	622.500000	1151.200000	0.624981	153.434945	-54.637547	60.383460	68	0.482160	146.763102	57.846786
54	57	621.633333	1151.633333	2.180575	-42.869046	163.696010	-103.229886	68	0.471077	146.763102	57.846786
54	58	624.111111	1149.333333	0.779426	-89.341454	-46.472408	-57.079998	68	0.471865	146.763102	57.846786
54	59	624.125000	1148.125000	0.730090	-173.659803	-84.318349	27.138830	68	0.473958	146.763102	57.846786
54	60	623.000000	1148.000000	1.943756	-174.559663	-0.899860	28.089434	68	0.479385	146.763102	57.846786
54	61	620.000000	1147.714286	1.880884	-1.379781	173.179882	-144.950357	68	0.462009	146.763102	57.846786
54	62	622.915254	1147.644068	1.396662	-137.523360	-136.143579	-8.971440	68	0.467434	146.763102	57.846786
54	63	621.318182	1146.181818	0.927122	-124.695150	12.828210	-21.832974	68	0.470698	146.763102	57.846786
54	64	620.500000	1145.000000	0.456084	134.999996	-100.304854	78.419003	68	0.469551	146.763102	57.846786
54	65	620.000000	1145.500000	0.967500	0.000000	-134.999996	-146.512465	68	0.460872	146.763102	57.846786
54	66	621.500000	1145.500000	6.710790	35.217592	35.217592	178.188235	68	0.394151	146.763102	57.846786
54	67	630.000000	1151.500000					68		146.763102	57.846786
55	1	250.000000	717.000000	0.565702	105.255116		30.778193	59	1.000000	49.684373	7.324964
55	2	249.769231	717.846154	0.429710	-148.695872	106.049012	-75.106210	59	0.611296	49.684373	7.324964
55	3	249.200000	717.500000	0.319620	160.346171	-50.957956	-24.384652	59	0.702073	49.684373	7.324964
55	4	248.733333	717.666667	0.981493	118.810790	-41.535381	17.075393	59	0.794389	49.684373	7.324964
55	5	248.000000	719.000000	0.730090	-83.659806	157.529404	-140.287925	59	0.440948	49.684373	7.324964
55	6	248.125000	717.875000	0.919266	52.125015	135.784821	83.659939	59	0.365511	49.684373	7.324964
55	7	249.000000	719.000000	1.114967	-110.854455	-162.979470	-112.836512	59	0.211634	49.684373	7.324964
55	8	248.384615	717.384615	0.762809	19.417065	130.271520	116.305110	59	0.102407	49.684373	7.324964
55	9	249.500000	717.777778	0.352917	156.037507	136.620441	-19.926120	59	0.147682	49.684373	7.324964
55	10	249.000000	718.000000	0.273650	134.999996	-21.037510	1.042706	59	0.183841	49.684373	7.324964
55	11	248.700000	718.300000	0.491217	66.801408	-68.198589	69.244146	59	0.207776	49.684373	7.324964
55	12	249.000000	719.000000	0.322500	179.999995	113.198587	-43.690962	59	0.221987	49.684373	7.324964
55	13	248.500000	719.000000	0.322500	179.999995	0.000000	-43.819044	59	0.240473	49.684373	7.324964
55	14	248.000000	719.000000	0.266049	-44.999999	135.000006	-178.947733	59	0.198445	49.684373	7.324964
55	15	248.291667	718.708333	0.303910	-26.241349	18.758650	162.290809	59	0.156230	49.684373	7.324964
55	16	248.714286	718.500000	1.102099	111.397067	137.638416	24.705372	59	0.253092	49.684373	7.324964
55	17	248.090909	720.090909	0.704962	-62.933465	-174.330533	-160.697448	59	0.164761	49.684373	7.324964
55	18	248.588235	719.117647	0.796765	-89.999997	-27.066532	-133.764911	59	0.099794	49.684373	7.324964
55	19	248.588235	717.882353	0.248734	143.615644	-126.384358	-7.709597	59	0.120080	49.684373	7.324964
55	20	248.277778	718.111111	0.189392	68.663139	-74.952505	67.223780	59	0.122544	49.684373	7.324964
55	21	248.384615	718.384615	0.307012	-92.526114	-161.189253	-131.486791	59	0.104942	49.684373	7.324964
55	22	248.363636	717.909091	0.189097	82.874981	175.401096	52.980446	59	0.110309	49.684373	7.324964
55	23	248.400000	718.200000	0.207065	110.854455	27.979474	25.087508	59	0.123450	49.684373	7.324964
55	24	248.285714	718.500000	0.138214	0.000000	-110.854455	135.992378	59	0.113645	49.684373	7.324964
55	25	248.500000	718.500000	0.463561	55.304845	55.304845	80.742619	59	0.121661	49.684373	7.324964
55	26	248.909091	719.090909	0.373160	134.999996	79.695151	1.310125	59	0.146040	49.684373	7.324964
55	27	248.500000	719.500000	0.166367	-68.962487	156.037517	-154.722476	59	0.131631	49.684373	7.324964
55	28	248.592593	719.259259	0.067568	44.999999	113.962486	91.274165	59	0.132215	49.684373	7.324964
55	29	248.666667	719.333333	0.221132	-44.999999	-89.999997	-178.686971	59	0.114102	49.684373	7.324964
55	30	248.909091	719.090909	0.357165	102.475107	147.475106	33.835014	59	0.136488	49.684373	7.324964
55	31	248.789474	719.631579	0.429404	-71.565049	-174.040156	-152.010322	59	0.102157	49.684373	7.324964
55	32	249.000000	719.000000	0.429404	-161.565047	-89.999997	-62.125920	59	0.107369	49.684373	7.324964
55	33	248.368421	718.789474	0.391914	33.518008	-164.916946	102.572857	59	0.103809	49.684373	7.324964
55	34	248.875000	719.125000	0.732992	8.130102	-25.387906	128.180427	59	0.094069	49.684373	7.324964
55	35	250.000000	719.285714	0.761876	167.644635	159.514533	-31.004727	59	0.109437	49.684373	7.324964
55	36	248.846154	719.538462	0.418894	64.573124	-103.071511	71.840969	59	0.124199	49.684373	7.324964
55	37	249.125000	720.125000	6.656436	-85.136258	-149.709382	-138.220323	59	0.196381	49.684373	7.324964
55	38	250.000000	709.842105	5.415430	97.926924	-176.936819	36.284223	59	0.036515	49.684373	7.324964
55	39	248.842105	718.157895	0.689265	52.001266	-45.925658	84.042935	59	0.044901	49.684373	7.324964
55	40	249.500000	719.000000	0.721132	116.565048	64.563782	19.871471	59	0.067237	49.684373	7.324964
55	41	249.000000	720.000000	0.334462	-44.999999	-161.565047	-178.422251	59	0.056959	49.684373	7.324964
55	42	249.366667	719.633333	0.343521	-155.416381	-110.416382	-68.011157	59	0.055283	49.684373	7.324964
55	43	248.882353	719.411765	0.737476	-63.941976	91.474404	-159.668710	59	0.030781	49.684373	7.324964
55	44	249.384615	718.384615	0.456630	132.197545	-163.860479	4.045456	59	0.044034	49.684373	7.324964
55	45	248.909091	718.909091	0.387577	100.459906	-31.737639	35.801573	59	0.054874	49.684373	7.324964
55	46	248.800000	719.500000	0.657774	-78.690065	-179.149972	-144.917992	59	0.034968	49.684373	7.324964
55	47	249.000000	718.500000	0.265940	-165.963752	-87.273687	-57.860677	59	0.038099	49.684373	7.324964
55	48	248.600000	718.400000	1.121303	94.398703	-99.637545	41.647805	59	0.064954	49.684373	7.324964
55	49	248.466667	720.133333	1.129164	-92.686392	172.914905	-130.836419	59	0.038365	49.684373	7.324964
55	50	248.384615	718.384615	1.071049	103.392495	-163.921113	32.594600	59	0.063126	49.684373	7.324964
55	51	248.000000	720.000000	0.664851	-104.036241	152.571265	-119.642663	59	0.045499	49.684373	7.324964
55	53	247.500000	718.000000	1.329702	104.036241	-151.927519	31.620289	59	0.069279	49.684373	7.324964
55	54	247.000000	720.000000	0.692361	-99.462319	156.501440	-124.475669	59	0.059741	49.684373	7.324964
55	55	246.823529	718.941176	3.448022	-169.291438	-69.829119	-54.977199	59	0.187411	49.684373	7.324964
55	57	236.318182	716.954545	1.467818	10.528523	179.819962	121.798912	59	0.152103	49.684373	7.324964
55	58	238.555556	717.370370	1.128408	80.685627	70.157103	52.387194	59	0.147430	49.684373	7.324964
55	59	238.838710	719.096774					59		49.684373	7.324964
56	1	730.500000	797.500000	0.912168	134.999996		42.253075	69	1.000000	179.765357	28.280878
56	2	729.500000	798.500000	0.548145	-78.690065	146.309938	-103.965003	69	0.375361	179.765357	28.280878
56	3	729.666667	797.666667	2.607014	37.460554	116.150619	139.804737	69	0.561368	179.765357	28.280878
56	4	732.875000	800.125000	1.954387	3.310941	-34.149612	174.204952	69	0.651539	179.765357	28.280878
56	5	735.900000	800.300000	6.360694	-22.664557	-25.975498	-159.790307	69	0.757100	179.765357	28.280878
56	6	745.000000	796.500000	1.871434	54.940572	77.605128	122.283889	69	0.734198	179.765357	28.280878
56	7	746.666667	798.875000	4.896075	-13.883687	-68.824259	-168.661548	69	0.792863	179.765357	28.280878
56	8	754.035714	797.053571	8.441018	114.851583	128.735270	62.464751	69	0.499146	179.765357	28.280878
56	9	748.535714	808.928571	5.288559	14.105630	-100.745953	164.297627	69	0.573828	179.765357	28.280878
56	10	756.487805	810.926829	3.903720	8.933414	-5.172216	169.675029	69	0.614549	179.765357	28.280878
56	11	762.466667	811.866667	0.809297	6.100060	-2.833354	172.607730	69	0.621818	179.765357	28.280878
56	12	763.714286	812.000000	2.373210	-2.763857	-8.863917	-178.513597	69	0.654462	179.765357	28.280878
56	14	771.064516	811.645161	4.316253	18.159490	20.923347	160.545810	69	0.686415	179.765357	28.280878
56	15	777.423077	813.730769	2.675713	-96.457515	-114.617005	-84.637819	69	0.627711	179.765357	28.280878
56	16	776.956522	809.608696	0.571478	135.889448	-127.653037	42.645541	69	0.602051	179.765357	28.280878
56	18	775.684211	810.842105	1.751234	-38.383359	-174.272807	-142.973985	69	0.601800	179.765357	28.280878
56	19	777.812500	809.156250	3.578878	17.530594	55.913953	160.965923	69	0.627218	179.765357	28.280878
56	20	783.103448	810.827586	1.824023	102.524347	84.993753	76.132603	69	0.609123	179.765357	28.280878
56	21	782.490196	813.588235	5.060712	63.856232	-38.668115	115.044384	69	0.618148	179.765357	28.280878
56	22	785.947368	820.631579	1.937657	99.306814	35.450583	80.221415	69	0.607233	179.765357	28.280878
56	23	785.461538	823.596154	8.449897	127.425003	28.118189	52.364811	69	0.525245	179.765357	28.280878
56	24	777.500000	834.000000	4.210103	160.559961	33.134958	20.157918	69	0.469424	179.765357	28.280878
56	25	771.344828	836.172414	6.031562	160.135121	-0.424839	20.785907	69	0.408072	179.765357	28.280878
56	26	762.550000	839.350000	4.085016	-164.586187	35.278691	-14.188887	69	0.352872	179.765357	28.280878
56	27	756.444444	837.666667	2.676853	175.393140	-20.020673	5.688213	69	0.329361	179.765357	28.280878
56	28	752.307692	838.000000	5.027517	179.403981	4.010842	1.715669	69	0.291160	179.765357	28.280878
56	29	744.513514	838.081081	5.677827	-174.582596	6.013423	-4.275749	69	0.256599	179.765357	28.280878
56	30	735.750000	837.250000	5.063353	-170.837648	3.744947	-8.083491	69	0.235098	179.765357	28.280878
56	31	728.000000	836.000000	7.437944	-158.106322	12.731326	-20.921821	69	0.208719	179.765357	28.280878
56	32	717.300000	831.700000	5.475576	-159.375150	-1.268827	-20.059573	69	0.204741	179.765357	28.280878
56	33	709.354839	828.709677	3.149773	-153.096421	6.278729	-26.629796	69	0.204310	179.765357	28.280878
56	34	705.000000	826.500000	5.342871	-150.609478	2.486943	-29.337543	69	0.208501	179.765357	28.280878
56	35	697.782609	822.434783	3.659422	-141.784199	8.825279	-38.577509	69	0.211398	179.765357	28.280878
56	36	693.325000	818.925000	0.738588	-53.880658	87.903542	-126.845401	69	0.205097	179.765357	28.280878
56	37	694.000000	818.000000	3.114510	-150.780749	-96.900091	-30.039566	69	0.213331	179.765357	28.280878
56	38	689.785714	815.642857	1.174596	48.179829	-161.039422	130.749345	69	0.209008	179.765357	28.280878
56	39	691.000000	817.000000	4.040913	28.610459	-19.569370	150.461382	69	0.187860	179.765357	28.280878
56	40	696.500000	820.000000	1.612500	179.999995	151.389536	-0.611859	69	0.195318	179.765357	28.280878
56	41	694.000000	820.000000	0.456084	-44.999999	135.000006	-135.614611	69	0.191569	179.765357	28.280878
56	42	694.500000	819.500000	0.924750	-144.462318	-99.462319	-36.203122	69	0.192952	179.765357	28.280878
56	43	693.333333	818.666667	0.645000	-89.999997	54.462321	-90.752652	69	0.189903	179.765357	28.280878
56	44	693.333333	817.666667	1.043636	101.888655	-168.111347	77.255723	69	0.193284	179.765357	28.280878
56	45	693.000000	819.250000	0.581395	56.309931	-45.578724	122.997074	69	0.192303	179.765357	28.280878
56	46	693.500000	820.000000	0.645000	-89.999997	-146.309928	-90.615164	69	0.189193	179.765357	28.280878
56	47	693.500000	819.000000	0.443234	-75.963754	14.036243	-104.754355	69	0.186521	179.765357	28.280878
56	48	693.666667	818.333333	1.401629	94.398703	170.362457	84.814794	69	0.190205	179.765357	28.280878
56	49	693.500000	820.500000	1.401629	-85.601292	-179.999995	-94.962394	69	0.183015	179.765357	28.280878
56	50	693.666667	818.333333	1.225689	105.255116	-169.143592	73.958381	69	0.187351	179.765357	28.280878
56	51	693.166667	820.166667	1.976363	-134.999996	119.744888	-45.598366	69	0.188423	179.765357	28.280878
56	52	691.000000	818.000000	1.935000	-89.999997	44.999999	-90.824759	69	0.180626	179.765357	28.280878
56	53	691.000000	815.000000	0.548145	-78.690065	11.309932	-102.444878	69	0.177969	179.765357	28.280878
56	54	691.166667	814.166667	1.014153	32.005382	110.695448	146.773889	69	0.173157	179.765357	28.280878
56	55	692.500000	815.000000	1.813249	27.216111	-4.789272	151.652010	69	0.164325	179.765357	28.280878
56	56	695.000000	816.285714	0.961085	28.644182	1.428071	150.360986	69	0.160067	179.765357	28.280878
56	57	696.307692	817.000000	0.864448	-48.257221	-76.901403	-132.662131	69	0.154071	179.765357	28.280878
56	58	697.200000	816.000000	1.462316	-138.576331	-90.319110	-42.443809	69	0.155942	179.765357	28.280878
56	59	695.500000	814.500000	2.280419	81.869895	-139.553774	96.953028	69	0.158588	179.765357	28.280878
56	60	696.000000	818.000000	3.430328	54.566684	-27.303211	124.615935	69	0.154996	179.765357	28.280878
56	61	699.083333	822.333333	2.910827	54.339331	-0.227354	125.289457	69	0.154090	179.765357	28.280878
56	62	701.714286	826.000000	1.172787	44.999999	-9.339332	135.002557	69	0.153151	179.765357	28.280878
56	63	703.000000	827.285714	2.414248	-48.094057	-93.094055	-131.773237	69	0.137074	179.765357	28.280878
56	64	705.500000	824.500000	0.645000	-89.999997	-41.905941	-90.148656	69	0.133866	179.765357	28.280878
56	65	705.500000	823.500000	0.868358	-158.198586	-68.198589	-22.050854	69	0.135147	179.765357	28.280878
56	66	704.250000	823.000000	2.193237	162.897266	-38.904147	16.802240	69	0.144625	179.765357	28.280878
56	67	701.000000	824.000000	0.456084	134.999996	-27.897270	44.799369	69	0.146821	179.765357	28.280878
56	68	700.500000	824.500000	2.456087	113.198587	-21.801409	66.651440	69	0.157321	179.765357	28.280878
56	69	699.000000	828.000000					69		179.765357	28.280878
57	2	555.913043	693.217391	4.598468	-133.838671		-63.746091	50	1.000000	197.804944	6.627404
57	3	550.975000	688.075000	8.781164	-110.922917	22.915754	-87.501507	50	0.982036	197.804944	6.627404
57	4	546.113208	675.358491	2.205478	141.732844	-107.344239	18.054810	50	0.831478	197.804944	6.627404
57	5	543.428571	677.476190	1.489380	-66.052140	152.215016	-134.019877	50	0.803135	197.804944	6.627404
57	6	544.365854	675.365854	0.799460	27.563347	93.615486	132.145572	50	0.728633	197.804944	6.627404
57	7	545.464646	675.939394	2.781499	-23.444139	-51.007485	-176.725933	50	0.626798	197.804944	6.627404
57	8	549.421053	674.223684	1.679892	57.269438	80.713577	102.528377	50	0.506953	197.804944	6.627404
57	9	550.829268	676.414634	1.713489	-110.639599	-167.909037	-89.231514	50	0.541946	197.804944	6.627404
57	10	549.892857	673.928571	5.130349	-33.832771	76.806828	-166.384263	50	0.524429	197.804944	6.627404
57	11	556.500000	669.500000	2.757799	52.125015	85.957785	107.418325	50	0.415925	197.804944	6.627404
57	12	559.125000	672.875000	2.700407	19.943246	-32.181768	140.120675	50	0.376523	197.804944	6.627404
57	13	563.060606	674.303030	3.198967	59.511925	39.568679	100.892098	50	0.299046	197.804944	6.627404
57	14	565.576923	678.576923	2.164571	12.193034	-47.318891	148.826734	50	0.306640	197.804944	6.627404
57	15	568.857143	679.285714	7.032560	24.227745	12.034711	137.010257	50	0.339604	197.804944	6.627404
57	16	578.800000	683.760000	9.679892	35.617562	11.389818	126.538305	50	0.399127	197.804944	6.627404
57	17	591.000000	692.500000	12.085188	11.729734	-23.887829	151.886311	50	0.501777	197.804944	6.627404
57	18	609.345455	696.309091	5.935962	21.180030	9.450296	143.468892	50	0.538071	197.804944	6.627404
57	19	617.926829	699.634146	4.684403	-178.503245	160.316725	-16.216561	50	0.447548	197.804944	6.627404
57	20	610.666667	699.444444	6.995856	127.926459	-53.570296	37.116697	50	0.375498	197.804944	6.627404
57	21	604.000000	708.000000	1.511817	9.117863	-118.808596	156.703903	50	0.386077	197.804944	6.627404
57	22	606.314286	708.371429	3.611061	-91.754680	-100.872543	-102.313775	50	0.360284	197.804944	6.627404
57	23	606.142857	702.775510	2.807329	167.544037	-100.701283	-2.258639	50	0.322434	197.804944	6.627404
57	24	601.892857	703.714286	12.962507	138.371912	-29.172125	26.893039	50	0.234888	197.804944	6.627404
57	25	586.870968	717.064516	9.098399	-169.525219	52.102869	-24.084458	50	0.151230	197.804944	6.627404
57	26	573.000000	714.500000	3.629130	-118.842657	50.682562	-75.499966	50	0.116991	197.804944	6.627404
57	27	570.285714	709.571429	6.088697	-138.067057	-19.224400	-56.971280	50	0.063657	197.804944	6.627404
57	28	563.263158	703.263158	3.024040	-65.407757	72.659300	-130.652964	50	0.054699	197.804944	6.627404
57	29	565.214286	699.000000	1.406591	124.785497	-169.806746	38.697465	50	0.054631	197.804944	6.627404
57	30	563.970149	700.791045	1.615833	-101.169952	134.044552	-95.171508	50	0.044595	197.804944	6.627404
57	31	563.484848	698.333333	1.690456	-161.460301	-60.290350	-35.202287	50	0.032041	197.804944	6.627404
57	32	561.000000	697.500000	1.740116	-5.489046	155.971255	168.631059	50	0.041633	197.804944	6.627404
57	33	563.685484	697.241935	2.754315	-128.780300	-123.291254	-68.009314	50	0.023986	197.804944	6.627404
57	34	561.010870	693.913043	1.732097	11.752018	140.532318	150.947492	50	0.036034	197.804944	6.627404
57	35	563.640000	694.460000	7.516755	-158.622979	-170.374997	-38.510144	50	0.018946	197.804944	6.627404
57	36	552.787879	690.212121	5.462115	-112.113600	46.509379	-85.970149	50	0.052899	197.804944	6.627404
57	37	549.600000	682.366667	1.927087	-155.150445	-43.036845	-44.041296	50	0.062837	197.804944	6.627404
57	38	546.888889	681.111111	2.659466	118.049778	-86.799777	42.484729	50	0.056673	197.804944	6.627404
57	39	544.950000	684.750000	0.816013	139.630667	21.580889	21.273458	50	0.057668	197.804944	6.627404
57	40	543.986111	685.569444	3.143869	27.233865	-112.396802	133.731350	50	0.037226	197.804944	6.627404
57	41	548.320000	687.800000	3.560875	-134.993881	-162.227746	-63.575804	50	0.057796	197.804944	6.627404
57	42	544.416667	683.895833	1.634234	-121.874986	13.118895	-77.351247	50	0.075280	197.804944	6.627404
57	44	541.740741	679.592593	3.455954	16.618632	138.493618	143.496876	50	0.056647	197.804944	6.627404
57	45	546.875000	681.125000	3.687623	-167.527526	175.853842	-31.936851	50	0.072671	197.804944	6.627404
57	46	541.292683	679.890244	3.242534	132.443846	-60.028628	27.688658	50	0.073650	197.804944	6.627404
57	47	537.900000	683.600000	3.324723	71.916553	-60.527294	88.530569	50	0.060471	197.804944	6.627404
57	48	539.500000	688.500000	9.146020	-8.244389	-80.160941	169.385705	50	0.024134	197.804944	6.627404
57	49	553.533333	686.466667	3.402217	-101.297399	-93.053010	-97.220592	50	0.041086	197.804944	6.627404
57	50	552.500000	681.294118	3.104054	20.760964	122.058363	140.039530	50	0.033505	197.804944	6.627404
57	51	557.000000	683.000000					50		197.804944	6.627404
58	3	608.571429	421.285714	0.145691	108.434946		30.928487	61	1.000000	60.878453	2.519538
58	4	608.500000	421.500000	1.080158	120.618602	12.183656	18.755538	61	0.997638	60.878453	2.519538
58	5	607.647059	422.941176	0.299951	-108.434946	130.946452	-112.141123	61	0.684566	60.878453	2.519538
58	6	607.500000	422.500000	0.614160	58.324530	166.759475	81.059582	61	0.634078	60.878453	2.519538
58	7	608.000000	423.310345	0.880166	-106.210562	-164.535091	-114.318352	61	0.254247	60.878453	2.519538
58	8	607.619048	422.000000	0.678515	23.163360	129.373921	116.192848	61	0.196741	60.878453	2.519538
58	9	608.586207	422.413793	0.157270	134.999996	111.836636	4.443349	61	0.219133	60.878453	2.519538
58	10	608.413793	422.586207	0.329335	-179.375883	45.624121	-41.179028	61	0.224568	60.878453	2.519538
58	11	607.903226	422.580645	0.553655	90.052514	-90.571603	49.361510	61	0.306900	60.878453	2.519538
58	12	607.902439	423.439024	0.158600	85.658645	-4.393869	53.815623	61	0.327289	60.878453	2.519538
58	13	607.921053	423.684211	0.370185	-107.339774	167.001580	-113.167597	61	0.247921	60.878453	2.519538
58	14	607.750000	423.136364	0.124022	-12.804266	94.535509	152.248099	61	0.229201	60.878453	2.519538
58	15	607.937500	423.093750	0.441377	-69.082031	-56.277765	-151.465858	61	0.136236	60.878453	2.519538
58	16	608.181818	422.454545	1.220711	108.434946	177.516977	30.986974	61	0.285717	60.878453	2.519538
58	17	607.583333	424.250000	0.169972	-108.434946	143.130108	-112.052903	61	0.260553	60.878453	2.519538
58	18	607.500000	424.000000	0.511332	-93.012785	15.422161	-127.497678	61	0.126422	60.878453	2.519538
58	20	607.416667	422.416667	0.382230	64.155611	157.168396	75.217638	61	0.141305	60.878453	2.519538
58	21	607.675000	422.950000	0.454720	-118.988819	176.855570	-101.584949	61	0.115165	60.878453	2.519538
58	22	607.333333	422.333333	0.138207	81.869895	-159.141285	57.492490	61	0.122067	60.878453	2.519538
58	23	607.363636	422.545455	0.410796	110.282556	28.412661	29.096537	61	0.156893	60.878453	2.519538
58	24	607.142857	423.142857	0.249857	-3.731397	-114.013953	143.139153	61	0.137557	60.878453	2.519538
58	25	607.529412	423.117647	0.556273	-2.039344	1.692053	141.468595	61	0.111855	60.878453	2.519538
58	26	608.391304	423.086957	0.703156	139.150848	141.190192	0.328045	61	0.156746	60.878453	2.519538
58	27	607.566667	423.800000	0.106463	-46.636576	174.212576	-173.883954	61	0.146502	60.878453	2.519538
58	28	607.680000	423.680000	0.157598	-23.993210	22.643366	163.471053	61	0.135169	60.878453	2.519538
58	29	607.903226	423.580645	0.317060	-32.021324	-8.028114	171.505598	61	0.112780	60.878453	2.519538
58	30	608.320000	423.320000	0.732754	127.422810	159.444134	12.068175	61	0.159694	60.878453	2.519538
58	31	607.629630	424.222222	0.678498	-55.147817	177.429374	-165.339205	61	0.103181	60.878453	2.519538
58	32	608.230769	423.358974	0.535869	179.469494	-125.382689	-39.981128	61	0.112676	60.878453	2.519538
58	33	607.400000	423.366667	0.123890	14.202558	-165.266935	125.236408	61	0.109656	60.878453	2.519538
58	34	607.586207	423.413793	0.539303	-0.945216	-15.147774	140.398698	61	0.095381	60.878453	2.519538
58	35	608.422222	423.400000	0.384604	153.434945	154.380160	-13.932201	61	0.108547	60.878453	2.519538
58	36	607.888889	423.666667	0.270293	-114.623562	91.941494	-105.886977	61	0.093640	60.878453	2.519538
58	37	607.714286	423.285714	0.191578	-74.140632	40.482930	-146.407187	61	0.079957	60.878453	2.519538
58	38	607.795455	423.000000	0.359256	-94.107823	-19.967192	-126.455190	61	0.058824	60.878453	2.519538
58	39	607.755556	422.444444	1.016783	99.329537	-166.562640	40.066051	61	0.113688	60.878453	2.519538
58	40	607.500000	424.000000	0.456084	44.999999	-54.329538	94.489538	61	0.123781	60.878453	2.519538
58	41	608.000000	424.500000	0.236181	-159.443950	155.556051	-61.001249	61	0.120352	60.878453	2.519538
58	42	607.657143	424.371429	0.413239	-73.618252	85.825698	-146.856606	61	0.094138	60.878453	2.519538
58	43	607.837838	423.756757	1.335383	-145.823723	-72.205471	-74.683546	61	0.094193	60.878453	2.519538
58	44	606.125000	422.593750	8.471299	146.549395	-67.626882	-7.241587	61	0.373320	60.878453	2.519538
58	45	595.166667	429.833333	13.288805	5.725966	-140.823428	133.425224	61	0.201906	60.878453	2.519538
58	46	615.666667	431.888889	7.833381	-131.679046	-137.405012	-87.786847	61	0.024150	60.878453	2.519538
58	47	607.590909	422.818182	0.633418	-86.629328	45.049718	-133.958756	61	0.014091	60.878453	2.519538
58	48	607.648649	421.837838	1.408806	103.871454	-169.499218	35.475170	61	0.038713	60.878453	2.519538
58	49	607.125000	423.958333	1.190888	-83.195738	172.932808	-137.340223	61	0.018509	60.878453	2.519538
58	50	607.343750	422.125000	0.872558	96.632512	179.828250	42.715889	61	0.031638	60.878453	2.519538
58	51	607.187500	423.468750	0.393395	-156.158943	107.208545	-64.407703	61	0.033318	60.878453	2.519538
58	52	606.629630	423.222222	1.080157	-83.351125	72.807817	-137.266464	61	0.021065	60.878453	2.519538
58	53	606.823529	421.558824	0.986694	121.377342	-155.271533	17.900032	61	0.035019	60.878453	2.519538
58	54	606.027027	422.864865	0.532332	129.685451	8.308109	9.635483	61	0.043855	60.878453	2.519538
58	55	605.500000	423.500000	0.721132	-63.434947	166.879602	-157.231304	61	0.032516	60.878453	2.519538
58	56	606.000000	422.500000	0.569872	104.036241	167.471188	35.257435	61	0.039297	60.878453	2.519538
58	57	605.785714	423.357143	0.382868	-86.312438	169.651321	-134.346596	61	0.031842	60.878453	2.519538
58	59	605.862069	422.172414	0.376836	81.343822	167.656260	57.918530	61	0.033322	60.878453	2.519538
58	60	605.950000	422.750000	1.210759	134.411362	53.067540	4.896851	61	0.052535	60.878453	2.519538
58	61	604.636364	424.090909	1.216991	-77.336447	148.252191	-143.340450	61	0.038893	60.878453	2.519538
58	62	605.050000	422.250000	0.328887	101.309930	178.646377	37.908746	61	0.041386	60.878453	2.519538
58	63	604.950000	422.750000					61		60.878453	2.519538
59	7	536.653061	1104.163265	3.546453	-121.549483		-23.608243	61	1.000000	142.403157	33.367447
59	8	533.776119	1099.477612	2.549166	-95.118372	26.431112	-50.301168	61	0.974235	142.403157	33.367447
59	9	533.423529	1095.541176	5.220653	-96.551713	-1.433342	-49.231279	61	0.978820	142.403157	33.367447
59	10	532.500000	1087.500000	3.648671	-134.999996	-38.448283	-11.523796	61	0.957421	142.403157	33.367447
59	11	528.500000	1083.500000	2.112040	-75.256435	59.743561	-71.405538	61	0.941563	142.403157	33.367447
59	12	529.333333	1080.333333	3.590880	-142.296942	-67.040507	-4.745355	61	0.925350	142.403157	33.367447
59	13	524.928571	1076.928571	0.664491	-52.512143	89.784800	-94.587271	61	0.912137	142.403157	33.367447
59	14	525.555556	1076.111111	0.385937	158.198586	-149.289271	54.574669	61	0.896037	142.403157	33.367447
59	15	525.000000	1076.333333	0.814607	-49.059345	152.742069	-98.106898	61	0.880280	142.403157	33.367447
59	16	525.827586	1075.379310	0.135745	34.992019	84.051364	177.686649	61	0.870074	142.403157	33.367447
59	17	526.000000	1075.500000	4.065320	-81.484215	-116.476235	-65.836063	61	0.873985	142.403157	33.367447
59	18	526.933333	1069.266667	3.172471	-34.228545	47.255670	-113.808659	61	0.821393	142.403157	33.367447
59	19	531.000000	1066.500000	1.612500	-36.869897	-2.641352	-111.725878	61	0.804912	142.403157	33.367447
59	20	533.000000	1065.000000	0.350834	134.999996	171.869893	76.116538	61	0.789069	142.403157	33.367447
59	21	532.615385	1065.384615	3.658945	-30.564024	-165.564020	-118.254012	61	0.756525	142.403157	33.367447
