cmso_object_id,cmso_frame_id,cmso_x_coord,cmso_y_coord
944,91,187.416667,983.25
945,92,188.805556,982.055556
946,93,185.0,980.5
947,94,183.681818,981.159091
948,95,173.320755,975.735849
949,96,173.926829,968.292683
950,97,177.833333,965.166667
951,98,180.577778,963.955556
952,99,182.5,962.5
953,100,183.270833,964.375
954,101,188.882353,961.5882349999999
955,102,200.928571,956.9523810000001
956,103,205.0,958.0
957,104,211.10526299999998,956.789474
958,105,219.736842,954.6842109999999
959,106,222.64,953.24
960,107,224.8,951.55
961,108,227.07407400000002,950.407407
962,109,229.5,948.0
963,110,230.37837799999997,949.756757
964,111,228.5,949.0
965,112,232.142857,947.885714
966,113,234.27586200000002,944.4137929999999
967,114,235.285714,943.5
968,115,234.740741,944.555556
969,116,239.982143,935.0892859999999
970,117,255.125,911.125
971,118,266.0,895.5
972,119,261.36,891.24
973,120,259.125,893.125
974,121,257.545455,895.909091
975,122,241.785714,894.166667
976,123,237.866667,897.466667
977,124,229.88607599999997,927.7341769999999
978,125,237.20588199999997,933.2794119999999
979,126,269.0,937.3793099999999
980,127,286.560976,938.1951220000001
981,0,209.0,1086.714286
982,1,208.151515,1089.69697
983,2,208.0,1090.0
984,3,207.136364,1087.4545449999998
985,4,206.210526,1089.0
986,5,206.5,1088.5
987,6,206.0,1088.0
988,7,205.782609,1087.391304
989,8,206.5,1086.5
990,9,206.6,1087.475
991,10,207.0,1088.0
992,11,206.5,1088.0
993,12,206.761905,1088.619048
994,13,206.5,1087.0
995,14,206.5,1087.0
996,15,206.5,1088.785714
997,16,206.837209,1088.44186
998,17,205.833333,1088.833333
999,18,206.5,1086.0
1000,19,206.2,1085.133333
1001,20,206.071429,1083.767857
1002,21,205.896552,1083.8275859999999
1003,22,206.0,1083.5
1004,23,206.833333,1083.166667
1005,24,206.683333,1081.666667
1006,25,207.28571399999998,1080.4285710000001
1007,26,206.86111100000002,1077.916667
1008,27,207.4,1075.8
1009,28,207.27586200000002,1076.413793
1010,29,208.25,1075.285714
1011,30,209.0,1073.5
1012,31,208.25,1077.0
1013,32,207.896552,1074.8275859999999
1014,33,209.0,1074.5
1015,34,208.588235,1069.882353
1016,35,209.0,1068.307692
1017,36,208.23529399999998,1066.882353
1018,37,209.891304,1067.630435
1019,38,210.36363599999999,1064.4545449999998
1020,39,211.83720899999997,1066.302326
1021,40,211.54285699999997,1064.085714
1022,41,212.08,1064.78
1023,42,211.736842,1065.684211
1024,43,211.22222200000002,1064.244444
1025,44,212.846154,1064.538462
1026,45,213.416667,1064.75
1027,46,212.111111,1064.333333
1028,47,214.411765,1061.117647
1029,48,214.083333,1062.916667
1030,49,215.0,1061.619048
1031,50,214.588235,1061.882353
1032,51,214.023256,1061.581395
1033,52,216.428571,1062.489796
1034,53,215.6,1064.2
1035,54,215.833333,1061.366667
1036,55,215.25,1060.05
1037,56,216.60606099999998,1062.727273
1038,57,219.491525,1060.09322
1039,58,225.625,1057.75
1040,59,222.15217400000003,1061.217391
1041,60,225.653846,1054.3461539999998
1042,61,229.5,1055.0
1043,62,223.813559,1053.8983050000002
1044,63,226.3125,1055.75
1045,64,224.58620699999997,1053.275862
1046,65,228.73170699999997,1055.439024
1047,66,228.2,1055.0
1048,67,225.08695699999998,1053.391304
1049,68,231.25,1055.2045449999998
1050,69,228.93181800000002,1054.863636
1051,70,232.608696,1054.217391
1052,71,230.0,1055.0
1053,72,229.0,1054.285714
1054,73,232.208333,1058.076389
1055,74,246.07407400000002,1049.018519
1056,75,249.138889,1050.388889
1057,76,250.939394,1049.121212
1058,77,255.166667,1050.166667
1059,78,256.708333,1049.041667
1060,79,255.125,1050.875
1061,80,259.295455,1051.613636
1062,81,261.0,1051.0
1063,82,261.209302,1048.651163
1064,83,261.7,1047.85
1065,84,263.5,1048.5
1066,85,261.081633,1044.979592
1067,86,258.3,1045.48
1068,87,256.45714300000003,1045.085714
1069,88,254.625,1045.55
1070,89,258.932432,1045.324324
1071,90,249.984848,1038.277778
1072,91,257.822222,1042.333333
1073,92,262.076923,1045.615385
1074,93,268.888889,1047.3950619999998
1075,94,265.014925,1036.358209
1076,95,249.82857099999998,1028.942857
1077,96,232.65625,1020.3125
1078,97,218.732394,1022.84507
1079,98,211.617978,1026.47191
1080,99,211.5,1029.0
1081,100,213.5,1029.5
1082,101,208.5,1032.5
1083,102,208.10204099999999,1028.857143
1084,103,207.5,1031.5
1085,104,211.384615,1031.615385
1086,105,209.5,1032.0
1087,106,208.95,1026.9
1088,107,207.315789,1025.684211
1089,108,206.195122,1024.756098
1090,109,210.0,1022.2
1091,110,210.017544,1031.421053
1092,111,209.35,1032.325
1093,112,208.73333300000002,1032.966667
1094,113,209.0,1030.0
1095,114,220.790698,1007.232558
1096,115,234.0,996.5
1097,116,249.29629599999998,988.148148
1098,117,267.5,991.5
1099,118,273.545455,993.6363640000001
1100,119,277.633333,989.366667
1101,120,279.413793,989.724138
1102,121,285.5,976.5
1103,122,292.0,972.2
1104,123,297.071429,972.303571
1105,124,298.5,967.0
1106,125,298.553571,971.392857
1107,126,305.2,965.7
1108,0,330.058824,793.970588
1109,1,329.384615,796.307692
1110,2,329.381579,797.302632
1111,3,326.265625,797.125
1112,4,326.5,797.592593
1113,5,321.911111,798.755556
1114,6,323.982759,797.6206900000001
1115,7,322.5,799.5
1116,8,324.733333,802.333333
1117,9,323.5,799.0
1118,10,325.47058799999996,798.647059
1119,11,326.5,807.777778
1120,12,343.31034500000004,810.931034
1121,13,339.822222,804.6
1122,14,325.6,808.2
1123,15,323.75,812.95
1124,16,328.885714,807.885714
1125,17,320.125,808.125
1126,18,323.580645,810.548387
1127,19,321.0,810.0
1128,20,315.28571400000004,814.0
1129,21,316.65454500000004,809.072727
1130,22,329.428571,814.771429
1131,23,329.142857,807.0
1132,24,335.5,802.294118
1133,25,322.5,807.5
1134,26,319.857143,809.8
1135,27,326.592593,806.2592589999999
1136,28,319.539683,814.5555559999999
1137,29,319.05263199999996,821.921053
1138,30,321.666667,821.888889
1139,31,323.5,822.5
1140,32,324.652174,821.5
1141,33,325.3,826.9
1142,34,325.047619,821.928571
1143,35,323.746269,825.402985
1144,36,322.0,822.2253519999999
1145,37,323.26087,826.173913
1146,38,325.5,824.705882
1147,39,328.11290299999996,825.403226
1148,40,325.545455,824.363636
1149,41,324.5,826.0
1150,42,325.32432400000005,827.621622
1151,43,325.77777799999996,831.388889
1152,44,326.444444,832.222222
1153,45,327.095238,833.178571
1154,46,327.155844,834.220779
1155,47,326.54717,828.5660379999999
1156,48,325.93877599999996,828.306122
1157,49,326.678571,830.285714
1158,50,327.528571,828.185714
1159,51,326.847826,828.086957
1160,52,330.145161,829.967742
1161,53,327.232877,829.630137
1162,54,329.548387,829.419355
1163,55,326.933333,826.4444440000001
1164,56,328.415094,830.320755
1165,57,330.884615,830.653846
1166,58,325.631579,827.789474
1167,59,326.471264,826.321839
1168,60,324.5,818.5
1169,61,323.678571,820.642857
1170,62,324.14545499999997,817.7818179999999
1171,63,324.71428599999996,821.5
1172,64,324.111111,817.962963
1173,65,324.786517,824.966292
1174,66,329.0,830.5
1175,67,327.909091,827.779221
1176,68,327.615385,828.384615
1177,69,332.78378399999997,833.801802
1178,70,342.5,835.0
1179,71,362.96,837.24
1180,72,366.03846200000004,834.307692
1181,73,365.645833,834.479167
1182,74,369.157895,831.157895
1183,75,359.6,829.6
1184,76,350.425532,827.680851
1185,77,350.372881,831.169492
1186,78,351.21818199999996,831.072727
1187,79,351.924242,831.848485
1188,80,352.835616,833.4657530000001
1189,81,352.892857,834.5
1190,82,352.090909,837.636364
1191,83,354.969697,838.787879
1192,84,354.142857,836.5
1193,85,354.574468,835.319149
1194,86,354.2,837.5
1195,87,354.015625,835.71875
1196,88,354.5,837.5
1197,89,353.895833,839.375
1198,90,354.584906,837.320755
1199,91,352.96,834.4
1200,92,354.190476,836.928571
1201,93,353.1,840.05
1202,94,352.625,842.84375
1203,95,351.611111,844.3888890000001
1204,96,352.5,839.0
1205,97,349.469697,828.257576
1206,98,346.435897,819.564103
1207,99,345.916667,814.972222
1208,100,346.0,814.2
1209,101,347.333333,807.333333
1210,102,349.666667,802.666667
1211,103,349.78947400000004,803.105263
1212,104,350.78947400000004,802.368421
1213,105,349.5,804.5
1214,0,541.722222,406.111111
1215,1,541.913043,407.782609
1216,2,541.75,408.363636
1217,3,541.5,407.0
1218,4,540.4857139999999,407.6
1219,5,539.108696,406.63043500000003
1220,6,539.439024,405.731707
1221,7,538.181818,406.272727
1222,8,538.655738,406.442623
1223,9,538.689655,404.137931
1224,10,538.894737,404.578947
1225,11,538.714286,404.5
1226,12,539.4,403.8
1227,13,539.142857,401.885714
1228,14,539.285714,402.0
1229,15,539.4137929999999,403.896552
1230,16,538.5,404.5
1231,17,537.179487,404.564103
1232,18,539.0,403.5
1233,19,538.046512,404.162791
1234,20,538.344262,404.081967
1235,21,538.25,403.6875
1236,22,537.4761900000001,404.73809500000004
1237,23,537.5,404.294118
1238,24,536.96,404.4
1239,25,536.611111,404.138889
1240,26,536.407407,404.740741
1241,27,536.4736839999999,404.368421
1242,28,537.2,404.5
1243,29,537.483333,404.9
1244,30,537.5,405.0
1245,31,536.380952,406.52381
1246,32,536.285714,404.5
1247,33,536.5882349999999,404.88235299999997
1248,34,536.177778,404.4
1249,35,535.1272730000001,405.4
1250,36,536.052632,401.96052599999996
1251,37,537.5,402.5
1252,38,536.7,402.7
1253,39,538.0,402.5
1254,40,535.8,403.5
1255,41,536.294118,403.705882
1256,42,536.809524,404.047619
1257,43,534.5,401.5
1258,44,535.0,402.5
1259,45,534.7647059999999,403.058824
1260,46,534.615385,403.384615
1261,47,536.0,402.0
1262,48,535.2727269999999,401.5
1263,49,536.0196080000001,401.745098
1264,50,535.9230769999999,399.846154
1265,51,535.724138,399.586207
1266,52,535.780822,401.465753
1267,53,535.857143,402.71428599999996
1268,54,535.285714,402.530612
1269,55,533.61194,402.447761
1270,56,534.3148150000001,404.666667
1271,57,535.0,401.5
1272,58,533.833333,403.066667
1273,59,534.631579,404.973684
1274,60,534.285714,401.0
1275,61,525.213115,407.114754
1276,62,520.789474,410.0
1277,63,520.0,412.0
1278,64,516.0,411.206897
1279,65,515.0,410.5
1280,66,517.086957,410.782609
1281,67,519.5,411.0
1282,68,519.947368,411.078947
1283,69,519.666667,411.666667
1284,70,520.633333,410.783333
1285,71,521.222222,412.296296
1286,72,521.285714,412.0
1287,73,521.25,411.25
1288,74,521.589744,411.0
1289,75,521.5,410.0
1290,76,520.206897,408.94827599999996
1291,77,515.366667,411.366667
1292,78,499.333333,414.333333
1293,79,489.071429,415.190476
1294,80,489.366667,413.633333
1295,81,484.214286,413.357143
1296,82,480.5,412.5
1297,83,481.875,409.5
1298,84,479.20689699999997,406.05172400000004
1299,85,477.0,404.0
1300,86,473.0,405.5
1301,87,471.58823499999994,408.88235299999997
1302,88,471.833333,409.833333
1303,89,468.604167,411.229167
1304,90,469.846154,411.53846200000004
1305,91,470.5,413.0
1306,92,470.0,410.0
1307,93,468.9,413.95
1308,94,469.11111100000005,416.333333
1309,95,471.05555599999997,414.194444
1310,96,488.9,410.95
1311,97,490.666667,418.333333
1312,98,504.5,430.5
1313,99,497.54902000000004,420.333333
1314,100,518.275862,426.413793
1315,101,516.5,423.777778
1316,102,518.108696,426.630435
1317,103,517.0,431.5
1318,104,518.0,429.5
1319,105,514.926829,422.707317
1320,106,494.135135,407.594595
1321,107,492.0,403.5
1322,108,495.166667,405.52777799999996
1323,109,490.92,400.56
1324,110,497.117647,421.58823499999994
1325,111,504.5,416.0
1326,112,498.0,405.5
1327,113,489.6,398.6
1328,114,490.5,380.0
1329,115,488.928571,361.857143
1330,116,509.83098600000005,333.915493
1331,117,513.710145,301.463768
1332,118,513.5,300.5
1333,119,509.0,305.5
1334,120,513.2,336.5
1335,121,500.253968,338.428571
1336,122,490.13888899999995,344.166667
1337,123,474.54385999999994,348.05263199999996
1338,124,444.425926,339.72222200000004
1339,125,436.0,321.0
1340,126,423.0,340.5
1341,127,421.41176500000006,343.676471
1342,128,427.928571,345.142857
1343,129,409.942029,339.463768
1344,130,408.588235,321.11764700000003
1345,0,808.363636,283.545455
1346,1,809.3,285.1
1347,2,808.708333,285.291667
1348,3,807.0,284.5
1349,4,806.2727269999999,285.5
1350,5,806.333333,284.666667
1351,6,806.0,284.307692
1352,7,805.5,283.5
1353,8,805.875,283.333333
1354,9,807.0,283.5
1355,10,808.418605,284.976744
1356,11,805.848485,279.393939
1357,12,809.0,284.28571400000004
1358,13,814.0,286.28571400000004
1359,14,817.333333,286.888889
1360,15,816.888889,290.333333
1361,16,817.384615,294.615385
1362,17,820.1730769999999,299.884615
1363,18,823.4150940000001,300.32075499999996
1364,19,821.380952,293.952381
1365,20,820.581395,290.023256
1366,21,818.5862070000001,290.55172400000004
1367,22,814.92,293.44
1368,23,812.0,289.793103
1369,24,813.56,291.4
1370,25,813.4117650000001,292.11764700000003
1371,26,809.5,290.0
1372,27,808.5,287.0
1373,28,807.9333330000001,281.7
1374,29,806.88,287.2
1375,30,807.5,284.5
1376,31,808.333333,287.555556
1377,32,811.0,287.0
1378,33,818.388889,282.138889
1379,34,812.0,286.0
1380,35,811.666667,287.125
1381,36,813.0,286.735294
1382,37,818.883721,293.116279
1383,38,817.138889,291.611111
1384,39,818.666667,293.111111
1385,40,818.416667,292.25
1386,41,819.7391299999999,295.17391299999997
1387,42,823.0,289.5
1388,43,824.181818,285.181818
1389,44,824.5,285.0
1390,45,823.7,284.3
1391,46,821.708333,284.0
1392,47,834.451613,294.709677
1393,48,834.0,298.8
1394,49,831.666667,300.589744
1395,50,829.361111,291.0
1396,51,826.0,285.8
1397,52,826.633333,286.366667
1398,53,826.5,287.0
1399,54,827.540541,287.081081
1400,55,827.285714,285.5
1401,56,826.0,287.0
1402,57,827.633333,286.366667
1403,58,826.0,288.8
1404,59,826.647059,288.176471
1405,60,827.0,284.0
1406,61,825.0,283.5
1407,62,826.157895,286.842105
1408,63,825.0,287.0
1409,64,825.5,286.5
1410,65,826.380952,287.0
1411,66,826.090909,286.363636
1412,67,826.5,287.5
1413,68,826.5,287.5
1414,69,826.0,286.0
1415,70,825.5,286.22222200000004
1416,71,839.0,312.647059
1417,72,867.0,328.5
1418,73,887.431818,322.477273
1419,74,892.5294119999999,320.352941
1420,75,891.24,318.4
1421,76,894.880952,309.797619
1422,77,899.0,303.5
1423,78,902.0,298.5
1424,79,904.909091,299.363636
1425,80,905.0,297.5
1426,81,904.807692,298.115385
1427,82,904.5806449999999,294.548387
1428,83,904.724138,292.413793
1429,84,903.666667,292.666667
1430,85,904.8260869999999,294.0
1431,86,911.5882349999999,281.11764700000003
1432,87,920.0,274.0
1433,88,933.5,262.5
1434,89,946.666667,249.111111
1435,90,974.7407410000001,239.444444
1436,91,993.615385,227.615385
1437,92,991.2413789999999,221.93103399999998
1438,93,991.0,210.0
1439,94,973.625,189.15625
1440,95,972.5483869999999,186.580645
1441,96,968.666667,188.666667
1442,97,963.1951220000001,191.34146299999998
1443,98,948.895833,187.375
1444,99,937.069767,184.697674
1445,100,929.095745,181.404255
1446,101,925.0,162.773913
1447,102,927.25,151.916667
1448,103,932.0,144.0
1449,104,931.9565220000001,139.782609
1450,105,935.0,138.0
1451,106,940.723077,127.26153799999999
1452,107,941.5161289999999,127.596774
1453,108,941.0,126.5
1454,109,942.481481,122.39506200000001
1455,110,942.648148,123.53703700000001
1456,111,940.153846,112.46153799999999
1457,112,939.1551720000001,86.75862099999999
1458,113,935.633333,89.891667
1459,114,936.0,81.5
1460,115,936.948718,83.12820500000001
1461,116,927.590909,68.159091
1462,117,919.553191,63.76595699999999
1463,118,916.0,57.16129
1464,119,915.09375,58.65625
1465,120,913.929577,58.873239
1466,121,913.8088240000001,59.985293999999996
1467,122,912.275,59.375
1468,123,912.4,61.933333
1469,125,905.0,38.5
1470,126,900.0,32.0
1471,127,896.75,10.0
1472,129,862.0,1.0
1473,130,858.25,7.2291669999999995
1474,131,856.459459,8.405405
1475,132,853.34,10.62
1476,133,852.6842109999999,8.157895
1477,33,7.828571000000001,1135.671429
1478,35,3.119048,1132.190476
1479,36,4.0625,1129.3125
1480,37,6.0,1129.0
1481,38,5.4545449999999995,1129.681818
1482,39,5.338462,1129.692308
1483,40,6.117647,1128.411765
1484,41,6.555556,1128.933333
1485,42,7.3333330000000005,1129.185185
1486,43,5.538462,1126.8461539999998
1487,44,7.396552000000001,1126.206897
1488,45,7.5,1126.5
1489,46,6.8709679999999995,1126.709677
1490,47,6.391304,1126.9565220000002
1491,48,6.453125,1128.6875
1492,49,7.45,1128.625
1493,50,7.2181820000000005,1126.6545449999999
1494,51,6.0,1127.0
1495,52,6.255814,1128.488372
1496,53,8.206897,1127.965517
1497,54,8.057692,1127.942308
1498,55,7.775,1127.675
1499,56,10.305085,1128.440678
1500,57,8.058824000000001,1127.7647060000002
1501,58,9.666667,1129.266667
1502,59,10.833333,1129.916667
1503,60,9.80303,1126.4545449999998
1504,61,8.5,1127.0
1505,62,6.6326529999999995,1129.632653
1506,63,3.363636,1132.909091
1507,64,7.672727,1126.109091
1508,65,6.0,1128.0
1509,66,8.875,1127.333333
1510,67,8.5,1124.5
1511,68,10.223684,1126.8421050000002
1512,69,6.909091,1131.9204550000002
1513,70,8.868421000000001,1127.473684
1514,71,8.352941,1129.0
1515,72,9.966667,1128.733333
1516,73,8.785714,1130.357143
1517,74,8.871795,1128.128205
1518,75,7.979592,1129.591837
1519,76,8.65625,1128.46875
1520,77,8.5,1127.0
1521,78,10.235294,1125.0
1522,79,8.5,1127.0
1523,80,7.259258999999999,1127.407407
1524,81,7.686275,1127.098039
1525,82,7.909091,1127.69697
1526,83,6.914286,1126.685714
1527,84,6.181818,1126.69697
1528,85,7.36,1128.0
1529,86,8.761905,1129.833333
1530,87,9.155172,1126.706897
1531,88,7.7818179999999995,1127.5636359999999
1532,89,8.314286,1125.914286
1533,90,5.787879,1130.151515
1534,91,5.9729730000000005,1127.243243
1535,92,4.685185,1118.018519
1536,93,5.008929,1121.1160710000001
1537,94,1.4,1120.5
1538,95,1.7777779999999999,1119.5
1539,97,11.920635,1124.587302
1540,98,13.090909,1123.5454550000002
1541,99,12.566038,1124.5471699999998
1542,100,12.0,1126.5
1543,101,14.125,1122.875
1544,102,13.0,1123.0
1545,103,12.842105,1124.1578949999998
1546,104,13.5,1125.5
1547,105,5.340909,1126.659091
1548,80,895.8417720000001,939.3797470000001
1549,81,892.439394,948.2878789999999
1550,82,893.5829150000001,958.542714
1551,83,897.6285710000001,959.528571
1552,85,896.562092,965.2156859999999
1553,86,892.6363640000001,971.181818
1554,87,891.4875,962.3875
1555,88,886.0,961.0
1556,89,880.5471699999999,964.584906
1557,90,886.6321839999999,979.3793099999999
1558,92,876.28,997.688
1559,93,867.056075,1025.196262
1560,94,857.4653470000001,1032.673267
1561,95,852.9520550000001,1036.150685
1562,96,845.0,1040.8153849999999
1563,97,844.4,1040.9
1564,98,835.0555559999999,1049.888889
1565,99,836.507246,1061.550725
1566,100,840.9629630000001,1071.54321
1567,101,855.247525,1096.475248
1568,102,870.966667,1115.041667
1569,103,854.3863640000001,1117.113636
1570,104,840.5504589999999,1134.981651
1571,105,851.135135,1142.702703
1572,106,848.7926269999999,1156.400922
1573,107,817.75,1150.375
1574,108,796.780488,1130.902439
1575,109,801.0,1113.0
1576,110,810.2482269999999,1116.914894
1577,111,806.487179,1113.5897439999999
1578,112,807.186047,1114.232558
1579,113,804.7051280000001,1114.730769
1580,114,808.265152,1121.143939
1581,115,797.791304,1120.321739
1582,116,791.5585110000001,1127.739362
1583,118,763.7111110000001,1181.466667
1584,119,760.358824,1204.182353
1585,82,583.0,1371.8125
1586,83,581.644737,1369.421053
1587,84,578.8695650000001,1367.782609
1588,85,580.291262,1366.15534
1589,86,580.056604,1368.037736
1590,87,579.457746,1365.56338
1591,88,579.068966,1365.965517
1592,89,574.571429,1358.085714
1593,90,574.0588240000001,1356.176471
1594,91,573.75,1354.25
1595,92,572.6,1351.875
1596,93,572.0,1353.6315789999999
1597,94,569.69697,1354.818182
1598,95,572.633333,1354.366667
1599,96,569.7647059999999,1351.4705880000001
1600,97,571.5,1351.0
1601,98,560.125,1343.333333
1602,99,555.849462,1338.0
1603,100,562.5,1340.0
1604,101,565.0,1334.0
1605,102,573.159091,1336.318182
1606,103,607.8983049999999,1335.050847
1607,104,607.0,1340.5
1608,105,598.5,1327.8
1609,106,594.263158,1322.1052630000001
1610,107,598.135135,1327.945946
1611,108,592.603175,1324.190476
1612,109,591.461538,1324.1538460000002
1613,110,590.0625,1325.015625
1614,111,578.833333,1317.166667
1615,112,550.314286,1338.171429
1616,113,541.818182,1328.727273
1617,114,531.153846,1324.615385
1618,115,530.0,1327.285714
1619,116,562.653846,1335.3461539999998
1620,117,578.5,1327.5
1621,118,574.366667,1333.366667
1622,119,562.090909,1342.909091
1623,120,543.061224,1327.693878
1624,86,623.8148150000001,810.97037
1625,87,625.2608700000001,798.826087
1626,88,625.52,794.65
1627,90,629.7571429999999,790.4857139999999
1628,91,619.5,816.214286
1629,92,585.934211,808.072368
1630,93,563.3671879999999,818.7421879999999
1631,94,551.9902910000001,821.8349509999999
1632,95,549.823529,818.0588240000001
1633,96,546.666667,816.666667
1634,97,548.3,817.85
1635,98,548.5241940000001,822.741935
1636,99,555.11236,818.52809
1637,101,519.666667,786.083333
1638,87,796.888889,267.666667
1639,89,796.909091,268.363636
1640,90,798.0,269.0
1641,91,796.5,267.5
1642,93,796.733333,268.333333
1643,94,796.333333,270.0
1644,95,796.5,269.5
1645,97,796.615385,266.384615
1646,99,797.0,267.0
1647,100,796.0,269.0
1648,101,797.153846,264.903846
1649,103,797.137931,267.0
1650,105,796.3617019999999,267.68085099999996
1651,106,796.5581400000001,266.55814
1652,108,796.5,268.77777799999996
1653,110,796.8,269.866667
1654,111,797.96875,268.3125
1655,112,797.074074,268.407407
1656,114,797.608696,265.26087
1657,115,796.615385,267.615385
1658,117,796.595238,266.642857
1659,119,797.0,266.2
1660,121,796.333333,269.0
1661,122,796.3823530000001,267.97058799999996
1662,89,179.37037,1027.518519
1663,90,180.25,1027.0
1664,91,180.085714,1026.3
1665,92,179.641509,1024.9433960000001
1666,93,178.666667,1025.666667
1667,94,178.592593,1027.888889
1668,95,178.472727,1027.072727
1669,96,178.76086999999998,1026.173913
1670,98,178.215686,1025.313725
1671,99,179.0,1025.5
1672,100,178.0,1027.5
1673,101,178.794118,1025.088235
1674,102,179.090909,1024.090909
1675,103,179.569231,1025.523077
1676,105,180.348837,1026.674419
1677,98,947.025,1370.45
1678,99,951.444444,1372.222222
1679,100,958.928571,1371.607143
1680,101,961.56,1371.32
1681,102,960.945946,1370.756757
1682,103,959.574074,1369.925926
1683,104,956.64,1370.58
1684,105,956.5471699999999,1370.0188679999999
1685,106,954.867647,1369.5
1686,107,949.8,1372.7
1687,102,187.621212,1370.984848
1688,103,192.580645,1371.7741939999999
1689,104,229.0,1366.90566
1690,105,241.142857,1352.285714
1691,106,248.0,1350.0
1692,107,250.73333300000002,1352.333333
1693,108,234.75,1353.15625
1694,109,234.102564,1350.076923
1695,110,219.232143,1342.392857
1696,111,210.31818199999998,1343.909091
1697,112,197.5,1370.892857
1698,113,174.782609,1369.673913
1699,0,71.836735,245.428571
1700,1,71.073171,247.707317
1701,2,70.163265,246.571429
1702,3,69.5,246.0
1703,4,68.724138,246.58620699999997
1704,5,69.0,246.25
1705,6,68.589744,246.0
1706,7,68.411765,246.11764700000003
1707,8,68.461538,245.589744
1708,9,68.022727,245.61363599999999
1709,10,69.581395,244.74418599999998
1710,11,67.514706,245.60294100000002
1711,12,68.88235300000001,243.470588
1712,13,68.108696,244.369565
1713,14,68.575758,243.75757599999997
1714,15,68.0,245.62069
1715,16,68.875,246.291667
1716,17,67.875,245.0
1717,18,68.344262,245.081967
1718,19,68.0,244.7
1719,20,67.844444,245.177778
1720,21,67.037736,244.716981
1721,22,67.0,246.0
1722,23,68.454545,244.727273
1723,24,67.125,245.125
1724,25,67.708333,245.5
1725,26,67.37931,244.0
1726,27,67.5,245.8
1727,28,67.421053,245.89473700000002
1728,29,67.153846,246.461538
1729,30,67.268293,245.09756099999998
1730,31,67.111111,248.333333
1731,32,67.75,245.0
1732,33,67.36206899999999,245.672414
1733,34,66.6,246.2
1734,35,66.636364,245.54545499999998
1735,36,65.958333,245.708333
1736,37,66.155556,246.555556
1737,38,66.6875,245.8125
1738,39,67.0,249.0
1739,40,66.344262,246.45901600000002
1740,41,66.07547199999999,247.11320800000001
1741,42,66.659091,246.727273
1742,43,65.522727,245.81818199999998
1743,44,66.404762,243.357143
1744,45,66.8,245.4
1745,46,66.285714,246.0
1746,47,67.0,243.20689700000003
1747,48,66.313725,245.568627
1748,49,66.666667,246.0
1749,50,67.0,243.0
1750,51,66.735294,244.529412
1751,52,67.0,245.8
1752,53,68.0,244.5
1753,54,66.846154,245.096154
1754,55,66.14285699999999,244.285714
1755,56,66.615385,243.987179
1756,57,66.64285699999999,244.68571400000002
1757,58,66.395349,247.604651
1758,59,66.716667,249.55
1759,60,66.894737,245.929825
1760,61,66.5,243.5
1761,62,66.477612,246.223881
1762,63,67.0,246.0
1763,64,65.888889,245.037037
1764,65,67.588235,245.88235299999997
1765,66,67.0,247.0
1766,67,67.5,242.285714
1767,68,66.05555600000001,246.037037
1768,69,66.333333,245.0
1769,70,66.338235,243.39705899999998
1770,71,66.611111,246.72222200000002
1771,72,67.95348800000001,246.30232599999997
1772,73,66.893333,245.45333300000001
1773,74,67.462687,246.820896
1774,75,67.404762,245.357143
1775,76,66.333333,246.041667
1776,77,66.771739,244.445652
1777,78,66.166667,242.5
1778,79,66.5,244.77777799999998
1779,80,66.341176,245.70588199999997
1780,81,64.391304,244.08695699999998
1781,82,66.457627,242.067797
1782,83,66.701493,243.97014900000002
1783,84,66.259259,244.148148
1784,85,66.93333299999999,242.3
1785,86,67.384615,243.76923100000002
1786,87,67.909091,245.75
1787,88,71.215686,248.921569
1788,89,69.324324,249.62162200000003
1789,90,72.5,254.0
1790,91,72.285714,251.5
1791,92,72.410714,248.892857
1792,93,72.5,251.5
1793,94,73.535211,253.126761
1794,95,78.48780500000001,245.87804900000003
1795,96,83.125,243.666667
1796,97,76.333333,247.333333
1797,98,85.984848,240.63636400000001
1798,99,82.07142900000001,246.285714
1799,100,71.725806,250.85483900000003
1800,102,66.842105,224.15789500000002
1801,103,67.76315799999999,229.289474
1802,104,80.931034,254.241379
1803,105,94.166667,259.166667
1804,106,95.46,257.84
1805,107,95.914286,260.171429
1806,108,92.897436,260.71794900000003
1807,109,87.090909,258.909091
1808,110,85.280702,260.578947
1809,111,83.0,260.5
1810,112,92.927273,258.65454500000004
1811,113,93.0,257.0
1812,114,74.589744,248.82051299999998
1813,115,69.18461500000001,248.476923
1814,116,94.0,261.17391299999997
1815,117,93.0,259.115385
1816,118,79.5,254.0
1817,119,90.711538,237.48076899999998
1818,120,81.3,240.816667
1819,121,80.44444399999999,245.460317
1820,122,70.5,251.658333
1821,123,64.454545,243.56363599999997
1822,124,60.262294999999995,242.37704900000003
1823,125,72.25,247.666667
1824,126,87.288889,239.08888900000002
1825,127,86.153846,245.461538
1826,128,84.42553199999999,241.680851
1827,129,85.413793,242.896552
1828,130,90.021739,252.34782599999997
1829,131,100.0,247.8
1830,132,85.875,234.875
1831,133,82.111111,238.333333
1832,134,78.925926,244.59259300000002
1833,135,74.85,245.7
1834,136,73.424242,249.575758
1835,137,74.090909,247.90909100000002
1836,138,75.0,248.0
1837,139,84.605263,222.34210499999998
1838,140,85.740741,215.555556
1839,141,83.111111,220.333333
1840,142,96.472222,200.166667
1841,143,100.5,194.0
