object_id_cmso,frame_cmso,x_coord_cmso,y_coord_cmso,z_coord_cmso
1277,4.0,800.1113989637306,298.3730569948186,0.0
1278,5.0,797.7970297029702,301.2029702970297,0.0
1279,6.0,798.5745681002994,300.4365373992133,0.0
1280,7.0,798.5745681002994,300.4365373992133,0.0
1281,8.0,800.1100478468901,297.05023923444975,0.0
1282,9.0,800.7115384615386,300.14182692307685,0.0
1283,10.0,802.4976525821596,298.5023474178404,0.0
1284,11.0,803.5132530120482,298.89156626506025,0.0
1285,12.0,803.5289855072464,300.0652173913044,0.0
1286,13.0,801.1315068493152,298.85479452054796,0.0
1287,14.0,802.3316326530612,302.5025510204082,0.0
1288,15.0,803.1147540983608,301.70491803278685,0.0
1289,16.0,802.7272727272727,302.85194805194806,0.0
1290,17.0,807.4444444444445,305.2861111111111,0.0
1291,18.0,804.969696969697,309.3801652892562,0.0
1292,19.0,808.5170603674541,308.7034120734908,0.0
1293,20.0,806.3076923076923,304.50824175824175,0.0
1294,21.0,810.6631016042779,307.67914438502675,0.0
1295,22.0,809.5656565656566,309.1212121212121,0.0
1296,23.0,809.7943661971831,308.42535211267614,0.0
1297,24.0,808.059523809524,303.42857142857144,0.0
1298,1.0,826.2206896551725,669.6344827586207,0.0
1299,2.0,827.4935064935065,664.2987012987013,0.0
1300,3.0,831.8803827751196,667.6411483253587,0.0
1301,4.0,834.3756097560976,670.7951219512195,0.0
1302,5.0,834.8439024390243,669.6536585365852,0.0
1303,6.0,836.5488372093022,669.6418604651162,0.0
1304,7.0,834.020725388601,668.1088082901555,0.0
1305,8.0,832.139175257732,665.5154639175258,0.0
1306,9.0,833.2555555555556,670.35,0.0
1307,10.0,832.3084577114428,664.2437810945273,0.0
1308,11.0,828.1804878048779,665.4536585365854,0.0
1309,1.0,189.4,943.328,0.0
1310,2.0,188.21387283236996,947.9017341040463,0.0
1311,3.0,188.51438873664472,946.7429377475509,0.0
1312,4.0,188.51438873664472,946.7429377475509,0.0
1313,5.0,188.20114942528733,952.9367816091954,0.0
1314,6.0,188.2512946645613,951.9452337057028,0.0
1315,7.0,188.2512946645613,951.9452337057028,0.0
1316,8.0,181.5,953.5,0.0
1317,9.0,179.0,956.0,0.0
1318,10.0,181.33333333333331,955.3333333333335,0.0
1319,11.0,185.0,955.0,0.0
1320,12.0,183.99216269977455,955.0830659156646,0.0
1321,13.0,181.10714285714286,953.6428571428572,0.0
1322,14.0,181.8283938534776,954.0029073570596,0.0
1323,15.0,179.63157894736838,958.2631578947368,0.0
1324,16.0,175.88888888888889,953.5555555555555,0.0
1325,17.0,175.85714285714286,953.6428571428572,0.0
1326,18.0,176.13332270872078,953.8486904952824,0.0
1327,19.0,180.0,956.125,0.0
1328,20.0,180.0,956.0833333333335,0.0
1329,21.0,179.7583326693166,955.9514806559677,0.0
1330,22.0,179.7583326693166,955.9514806559677,0.0
1331,23.0,179.7583326693166,955.9514806559677,0.0
1332,24.0,179.7583326693166,955.9514806559677,0.0
1333,25.0,187.5,957.0,0.0
1334,26.0,183.3,954.9,0.0
1335,27.0,182.8,953.0,0.0
1336,28.0,183.7142857142857,954.4285714285713,0.0
1337,29.0,183.56910822569168,954.2199657400513,0.0
1338,30.0,181.86206896551724,951.0689655172414,0.0
1339,31.0,182.28882485601326,951.8567083286757,0.0
1340,32.0,182.28882485601326,951.8567083286757,0.0
1341,33.0,182.28882485601326,951.8567083286757,0.0
1342,34.0,187.14285714285717,951.6428571428572,0.0
1343,35.0,185.54545454545453,950.7272727272727,0.0
1344,36.0,186.2692307692308,950.3846153846154,0.0
1345,37.0,189.5,950.5,0.0
1346,38.0,191.0,951.0,0.0
1347,39.0,188.0,950.0,0.0
1348,40.0,192.0,951.0,0.0
1349,41.0,190.0,952.0,0.0
1350,42.0,190.5,952.0,0.0
1351,43.0,190.41666666666663,950.8333333333335,0.0
1352,44.0,190.0,951.0,0.0
1353,45.0,192.047619047619,951.047619047619,0.0
1354,46.0,191.0,950.5,0.0
1355,47.0,192.0,948.5,0.0
1356,48.0,191.7142857142857,949.4285714285713,0.0
1357,49.0,190.66666666666663,947.3333333333335,0.0
1358,50.0,192.5,947.0,0.0
1359,51.0,192.5,943.0,0.0
1360,52.0,190.0,941.0,0.0
1361,53.0,190.60051562153328,941.7630074333597,0.0
1362,54.0,190.60051562153328,941.7630074333597,0.0
1363,55.0,193.0,941.0,0.0
1364,56.0,190.0,940.0,0.0
1365,57.0,190.63962897296952,940.2743474790557,0.0
1366,58.0,187.83333333333331,940.0555555555555,0.0
1367,59.0,188.1,940.7,0.0
1368,1.0,787.7992831541219,439.4193548387097,0.0
1369,2.0,784.5035211267606,442.78873239436615,0.0
1370,3.0,786.42578125,438.875,0.0
1371,4.0,785.4111111111113,441.2481481481482,0.0
1372,5.0,785.492700729927,445.23357664233583,0.0
1373,6.0,785.5187201830537,444.1367426670639,0.0
1374,7.0,787.13,447.24,0.0
1375,8.0,786.7271799631062,446.4641855075717,0.0
1376,9.0,786.7271799631062,446.4641855075717,0.0
1377,10.0,793.4628975265018,444.7208480565371,0.0
1378,11.0,787.2730496453902,446.47163120567376,0.0
1379,12.0,789.6266233766232,442.92207792207785,0.0
1380,13.0,789.3510864624118,443.71840472049144,0.0
1381,14.0,789.3510864624118,443.71840472049144,0.0
1382,15.0,787.1223776223776,446.4475524475523,0.0
1383,16.0,785.0441176470587,450.80882352941177,0.0
1384,17.0,785.6394302554488,449.6357427421249,0.0
1385,18.0,785.6394302554488,449.6357427421249,0.0
1386,19.0,785.6394302554488,449.6357427421249,0.0
1387,20.0,782.1,442.66896551724136,0.0
1388,1.0,946.5,294.0,0.0
1389,2.0,946.5,294.0,0.0
1390,3.0,947.0,294.0,0.0
1391,4.0,951.5,297.0,0.0
1392,5.0,950.3423580261735,296.2493696722296,0.0
1393,6.0,947.0,295.0,0.0
1394,7.0,948.0,294.0,0.0
1395,8.0,947.0,294.0,0.0
1396,9.0,949.0,295.0,0.0
1397,10.0,948.5599317700992,294.77050567523463,0.0
1398,11.0,946.3333333333335,293.0,0.0
1399,12.0,946.0,289.5,0.0
1400,13.0,946.2224957357539,290.48565660484024,0.0
1401,14.0,948.0,294.5,0.0
1402,15.0,950.0,297.0,0.0
1403,16.0,948.4285714285713,294.42857142857144,0.0
1404,17.0,949.0,294.0,0.0
1405,18.0,950.0,296.0,0.0
1406,19.0,948.0,295.0,0.0
1407,20.0,949.5,296.0,0.0
1408,21.0,952.125,298.25,0.0
1409,22.0,952.8,298.2,0.0
1410,23.0,952.4505050427409,298.0584112437637,0.0
1411,24.0,952.25,296.25,0.0
1412,25.0,952.25,295.25,0.0
1413,26.0,952.8,298.6,0.0
1414,27.0,955.0,301.0,0.0
1415,28.0,955.1666666666665,300.1666666666667,0.0
1416,29.0,953.7692307692308,300.61538461538464,0.0
1417,30.0,956.2,301.8,0.0
1418,31.0,955.6679246477124,301.4765301482974,0.0
1419,32.0,953.1111111111113,298.8888888888889,0.0
1420,33.0,954.6666666666665,300.3333333333333,0.0
1421,34.0,952.2,298.6,0.0
1422,35.0,956.0,301.0,0.0
1423,36.0,950.5,299.0,0.0
1424,37.0,948.5,302.0,0.0
1425,38.0,949.2931155414992,301.34349199140985,0.0
1426,39.0,949.2931155414992,301.34349199140985,0.0
1427,40.0,949.2931155414992,301.34349199140985,0.0
1428,41.0,949.2931155414992,301.34349199140985,0.0
1429,42.0,956.5,301.5,0.0
1430,43.0,956.75,302.25,0.0
1431,44.0,954.0,303.0,0.0
1432,45.0,954.6306583583026,302.7670692846822,0.0
1433,46.0,950.5,300.5,0.0
1434,47.0,948.3333333333335,304.0,0.0
1435,1.0,969.6,281.8,0.0
1436,2.0,968.5,279.5,0.0
1437,3.0,968.7786948176583,280.0827255278311,0.0
1438,4.0,969.6,282.8,0.0
1439,5.0,970.75,285.0,0.0
1440,6.0,970.4111074840346,284.2799897941572,0.0
1441,7.0,969.5714285714287,282.7142857142857,0.0
1442,8.0,966.7,282.2,0.0
1443,9.0,967.4703374052644,282.4264283013023,0.0
1444,10.0,971.0,281.5,0.0
1445,11.0,970.1428571428572,283.7142857142857,0.0
1446,12.0,972.0,285.5,0.0
1447,13.0,971.5341347355113,284.9296540136942,0.0
1448,14.0,972.3,287.6,0.0
1449,15.0,970.4285714285713,283.2857142857143,0.0
1450,16.0,970.8485619923981,284.19738909014126,0.0
1451,17.0,971.0,284.0,0.0
1452,18.0,969.0,283.5,0.0
1453,19.0,967.0,282.0,0.0
1454,20.0,968.0,282.5,0.0
1455,21.0,967.9056584452827,282.47733355113337,0.0
1456,22.0,971.2307692307692,281.84615384615387,0.0
1457,23.0,970.3994915343976,282.0039487723988,0.0
1458,24.0,970.1666666666665,279.1666666666667,0.0
1459,25.0,970.2248728835992,279.87598719309966,0.0
1460,26.0,970.2248728835992,279.87598719309966,0.0
1461,27.0,966.4642857142856,278.85714285714283,0.0
1462,28.0,963.84,276.64,0.0
1463,29.0,960.609756097561,277.8048780487805,0.0
1464,30.0,959.52,277.54,0.0
1465,31.0,957.5142857142856,277.34285714285716,0.0
1466,32.0,959.108108108108,274.9189189189189,0.0
1467,33.0,960.5,277.0,0.0
1468,34.0,961.0,279.0,0.0
1469,35.0,960.7729819488753,278.4086930793647,0.0
1470,36.0,964.5,275.0,0.0
1471,37.0,963.568245487295,275.8521732697714,0.0
1472,38.0,963.568245487295,275.8521732697714,0.0
1473,39.0,963.568245487295,275.8521732697714,0.0
1474,40.0,970.0,275.0,0.0
1475,41.0,968.0,272.0,0.0
1476,1.0,960.2352941176473,297.8235294117647,0.0
1477,2.0,962.8571428571428,297.3333333333333,0.0
1478,3.0,962.8,299.4,0.0
1479,4.0,966.2,297.6,0.0
1480,5.0,965.3119760937086,297.92851077830295,0.0
1481,6.0,960.5,299.6666666666667,0.0
1482,7.0,961.7029979730254,299.2321262679233,0.0
1483,8.0,959.4444444444445,300.4444444444445,0.0
1484,9.0,958.125,299.875,0.0
1485,10.0,958.5960207416535,299.94159121038484,0.0
1486,11.0,962.5,300.5,0.0
1487,12.0,961.524005184631,300.3603978024844,0.0
1488,13.0,960.0,300.5833333333333,0.0
1489,14.0,963.1818181818179,300.09090909090907,0.0
1490,15.0,960.5,303.0,0.0
1491,16.0,960.5,303.0,0.0
1492,17.0,960.6238508725253,302.82500510505224,0.0
1493,18.0,963.5,304.0,0.0
1494,19.0,960.7142857142856,303.42857142857144,0.0
1495,20.0,961.2309549652472,303.4979913904944,0.0
1496,21.0,966.3333333333335,302.6666666666667,0.0
1497,22.0,968.0,303.0,0.0
1498,23.0,965.5,303.0,0.0
1499,24.0,966.5,302.0,0.0
1500,25.0,966.3602771678329,302.2480390288692,0.0
1501,26.0,966.1428571428572,301.7142857142857,0.0
1502,2.0,563.5,520.2363184079602,0.0
1503,3.0,563.9851851851853,521.2617283950617,0.0
1504,4.0,562.9750623441398,522.1022443890274,0.0
1505,5.0,562.0248756218906,522.2039800995025,0.0
1506,2.0,354.2252010723861,176.76675603217154,0.0
1507,3.0,351.7798913043478,177.4592391304348,0.0
1508,4.0,352.399432358822,177.28379235697847,0.0
1509,5.0,352.399432358822,177.28379235697847,0.0
1510,6.0,350.0933660933661,177.75429975429972,0.0
1511,7.0,350.4625350976072,177.67897809075558,0.0
1512,8.0,349.9899749373433,176.90225563909775,0.0
1513,9.0,350.1055177493134,177.09216732385485,0.0
1514,10.0,350.1055177493134,177.09216732385485,0.0
1515,11.0,350.1055177493134,177.09216732385485,0.0
1516,12.0,355.75061728395065,177.81975308641975,0.0
1517,13.0,356.4782608695652,183.28743961352657,0.0
1518,14.0,361.6690140845071,181.3755868544601,0.0
1519,15.0,360.2899156908668,181.5173118587251,0.0
1520,16.0,360.2899156908668,181.5173118587251,0.0
1521,17.0,360.2899156908668,181.5173118587251,0.0
1522,18.0,360.2899156908668,181.5173118587251,0.0
1523,19.0,360.2899156908668,181.5173118587251,0.0
1524,20.0,356.2053231939164,182.0076045627376,0.0
1525,2.0,356.27150537634407,146.34139784946237,0.0
1526,3.0,360.5849582172702,147.96378830083566,0.0
1527,4.0,359.49210644183404,147.5527411999119,0.0
1528,5.0,359.49210644183404,147.5527411999119,0.0
1529,6.0,359.49210644183404,147.5527411999119,0.0
1530,7.0,359.68992248062017,142.1834625322997,0.0
1531,8.0,356.9095744680851,145.04521276595744,0.0
1532,9.0,357.57677240760506,144.50560596072347,0.0
1533,10.0,360.66666666666674,143.1411192214112,0.0
1534,11.0,360.2511627906977,140.45348837209306,0.0
1535,12.0,360.16231713525065,141.2104117136019,0.0
1536,13.0,360.16231713525065,141.2104117136019,0.0
1537,14.0,359.8453865336659,138.58852867830424,0.0
1538,15.0,362.94782608695647,140.48260869565215,0.0
1539,16.0,362.20168175585434,140.12207555679538,0.0
1540,17.0,362.20168175585434,140.12207555679538,0.0
1541,18.0,362.20168175585434,140.12207555679538,0.0
1542,19.0,368.33333333333326,138.33333333333334,0.0
1543,20.0,367.61242913466697,138.54363748433266,0.0
1544,21.0,367.61242913466697,138.54363748433266,0.0
1545,22.0,367.61242913466697,138.54363748433266,0.0
1546,23.0,367.61242913466697,138.54363748433266,0.0
1547,24.0,359.81660899653986,140.19723183391,0.0
1548,2.0,394.8221830985916,762.4841549295775,0.0
1549,3.0,394.8221830985916,762.4841549295775,0.0
1550,4.0,397.6906854130052,766.1300527240772,0.0
1551,5.0,395.20307167235495,763.7593856655292,0.0
1552,2.0,154.88795518207286,692.406162464986,0.0
1553,3.0,152.40974212034385,690.4240687679084,0.0
1554,4.0,153.03761951794118,690.9262498965344,0.0
1555,5.0,149.04507042253522,688.6366197183098,0.0
1556,6.0,145.37874659400546,687.3569482288829,0.0
1557,7.0,151.38968481375358,687.8796561604586,0.0
1558,8.0,150.1785428476339,687.8647702175418,0.0
1559,9.0,150.1785428476339,687.8647702175418,0.0
1560,10.0,146.5,686.5,0.0
1561,11.0,147.08856693291534,686.7183632634833,0.0
1562,12.0,146.78,684.44,0.0
1563,2.0,176.5,609.5,0.0
1564,3.0,174.05882352941174,611.8823529411766,0.0
1565,4.0,174.6773173760867,611.2787625606865,0.0
1566,5.0,176.0,611.5,0.0
1567,6.0,175.66905143615855,611.4446441561378,0.0
1568,7.0,173.85714285714286,610.5,0.0
1569,8.0,176.0,607.375,0.0
1570,9.0,176.0,606.0,0.0
1571,10.0,175.8943836188769,606.5538241436299,0.0
1572,11.0,176.33333333333337,607.6666666666666,0.0
1573,12.0,176.22359590331192,607.3884560323395,0.0
1574,13.0,175.75,605.1666666666666,0.0
1575,14.0,175.77777777777774,605.1111111111112,0.0
1576,2.0,973.0,285.0,0.0
1577,3.0,973.0,285.0,0.0
1578,4.0,973.0,290.0,0.0
1579,5.0,973.0,290.5,0.0
1580,6.0,972.4444444444445,287.0,0.0
1581,7.0,973.5,292.5,0.0
1582,8.0,972.25,289.1666666666667,0.0
1583,9.0,974.0,288.0,0.0
1584,10.0,974.0,290.5,0.0
1585,11.0,971.0,288.5,0.0
1586,12.0,971.6,294.2,0.0
1587,13.0,971.6316609712328,292.86759387430453,0.0
1588,14.0,970.8333333333335,295.1666666666667,0.0
1589,15.0,971.0329152428084,294.59189846857606,0.0
1590,16.0,974.75,295.0,0.0
1591,17.0,974.5,298.0,0.0
1592,18.0,973.0,299.5,0.0
1593,19.0,972.5,299.5,0.0
1594,20.0,972.0,299.5,0.0
1595,21.0,972.1770340969168,299.4644452133482,0.0
1596,22.0,972.1770340969168,299.4644452133482,0.0
1597,23.0,975.4,294.8,0.0
1598,24.0,975.0,295.5,0.0
1599,25.0,974.9717177152827,295.511323040131,0.0
1600,26.0,974.9717177152827,295.511323040131,0.0
1601,27.0,975.0,293.0,0.0
1602,28.0,975.0,294.0,0.0
1603,29.0,973.0,294.0,0.0
1604,30.0,973.499036276628,293.96346590399526,0.0
1605,31.0,971.8,295.6,0.0
1606,32.0,971.6666666666665,293.6666666666667,0.0
1607,33.0,972.6666666666665,290.3333333333333,0.0
1608,34.0,973.2105263157896,291.57894736842104,0.0
1609,35.0,969.0,293.0,0.0
1610,36.0,970.0051952491747,292.6249232905645,0.0
1611,37.0,970.0051952491747,292.6249232905645,0.0
1612,38.0,970.0051952491747,292.6249232905645,0.0
1613,39.0,970.0051952491747,292.6249232905645,0.0
1614,40.0,965.5,292.5,0.0
1615,41.0,966.5,292.0,0.0
1616,42.0,972.0,292.0,0.0
1617,43.0,970.5933838402319,292.030696353937,0.0
1618,44.0,970.5933838402319,292.030696353937,0.0
1619,45.0,970.5933838402319,292.030696353937,0.0
1620,46.0,970.0,300.0,0.0
1621,47.0,970.0698050293886,299.06249978933937,0.0
1622,48.0,970.0698050293886,299.06249978933937,0.0
1623,49.0,970.0698050293886,299.06249978933937,0.0
1624,50.0,966.0,302.0,0.0
1625,51.0,966.4714590814633,301.6597106885672,0.0
1626,52.0,966.5,300.0,0.0
1627,53.0,966.4930963145202,300.4014629230143,0.0
1628,54.0,966.4930963145202,300.4014629230143,0.0
1629,55.0,963.8,299.5,0.0
1630,56.0,965.0,301.0,0.0
1631,3.0,480.02045728038513,363.1299638989169,0.0
1632,4.0,480.98199279711883,368.1032412965186,0.0
1633,5.0,480.7383791921114,366.8432170806195,0.0
1634,6.0,480.88555555555564,363.5422222222222,0.0
1635,7.0,481.7892376681615,360.90358744394615,0.0
1636,8.0,481.55409853528846,361.7697772081809,0.0
1637,9.0,480.5822222222222,358.7077777777778,0.0
1638,10.0,480.85664335664336,360.46620046620046,0.0
1639,11.0,483.5132890365449,360.4161129568106,0.0
1640,12.0,482.8471619039699,360.36657730094015,0.0
1641,13.0,483.7698343504795,357.510897994769,0.0
1642,14.0,482.17443729903533,354.87781350482317,0.0
1643,3.0,169.81012658227846,717.3481012658227,0.0
1644,4.0,169.81012658227846,717.3481012658227,0.0
1645,5.0,173.18153846153842,721.2184615384615,0.0
1646,6.0,172.88673139158573,715.6148867313916,0.0
1647,3.0,886.7387096774195,137.33870967741936,0.0
1648,4.0,886.5335570469798,135.98657718120805,0.0
1649,5.0,886.2751677852349,136.20805369127515,0.0
1650,6.0,885.6996805111821,136.71565495207668,0.0
1651,7.0,885.3385093167703,136.30124223602485,0.0
1652,8.0,885.4696261972567,136.37501276297758,0.0
1653,9.0,885.4696261972567,136.37501276297758,0.0
1654,10.0,885.4696261972567,136.37501276297758,0.0
1655,11.0,885.4696261972567,136.37501276297758,0.0
1656,12.0,884.4561933534743,135.26586102719034,0.0
1657,13.0,883.3492537313432,136.34925373134328,0.0
1658,14.0,882.5845697329378,134.97032640949556,0.0
1659,15.0,881.9818181818182,133.83333333333334,0.0
1660,16.0,881.8575851393189,134.26006191950464,0.0
1661,17.0,882.6765578635014,133.4777448071217,0.0
1662,18.0,882.6449704142012,133.8491124260355,0.0
1663,19.0,883.9745762711865,134.21468926553672,0.0
1664,20.0,885.1627218934913,132.97337278106508,0.0
1665,21.0,884.0208333333335,132.21130952380952,0.0
1666,22.0,883.2144927536232,132.26376811594204,0.0
1667,23.0,882.2082191780822,131.2164383561644,0.0
1668,24.0,882.3093922651933,134.40883977900552,0.0
1669,25.0,882.974930362117,135.89693593314763,0.0
1670,26.0,880.3770053475937,135.38770053475938,0.0
1671,27.0,880.9882132340305,135.37641755398838,0.0
1672,28.0,883.5279329608937,136.3072625698324,0.0
1673,29.0,882.893003029178,136.07455131587142,0.0
1674,30.0,882.893003029178,136.07455131587142,0.0
1675,31.0,882.893003029178,136.07455131587142,0.0
1676,32.0,889.0311041990668,138.8398133748056,0.0
1677,3.0,808.0,311.0,0.0
1678,4.0,806.3333333333335,316.3333333333333,0.0
1679,5.0,805.2222222222223,317.77777777777777,0.0
1680,6.0,805.6058883952987,317.07826736569683,0.0
1681,7.0,805.6058883952987,317.07826736569683,0.0
1682,8.0,805.6058883952987,317.07826736569683,0.0
1683,9.0,805.6058883952987,317.07826736569683,0.0
1684,10.0,805.6058883952987,317.07826736569683,0.0
1685,11.0,801.0,319.0,0.0
1686,3.0,910.967213114754,155.04918032786884,0.0
1687,4.0,911.4501718213057,155.70790378006873,0.0
1688,5.0,912.0261437908496,155.20915032679738,0.0
1689,6.0,910.8724832214764,155.16442953020137,0.0
1690,7.0,909.8653846153846,154.61538461538458,0.0
1691,8.0,910.1783466568504,154.76063146041062,0.0
1692,9.0,910.1783466568504,154.76063146041062,0.0
1693,10.0,910.1783466568504,154.76063146041062,0.0
1694,11.0,910.1783466568504,154.76063146041062,0.0
1695,12.0,907.3096774193547,155.53548387096774,0.0
1696,13.0,906.8853503184712,155.656050955414,0.0
1697,14.0,906.495238095238,155.26031746031745,0.0
1698,15.0,908.2979452054794,154.11986301369862,0.0
1699,16.0,908.1229235880397,154.13953488372093,0.0
1700,17.0,908.4368932038836,154.23948220064725,0.0
1701,18.0,906.6139240506328,154.6962025316456,0.0
1702,19.0,907.698717948718,154.94230769230768,0.0
1703,20.0,907.9329073482428,155.3738019169329,0.0
1704,21.0,909.6013071895424,155.95098039215685,0.0
1705,22.0,908.72049689441,158.53105590062108,0.0
1706,23.0,910.1554252199412,158.58064516129033,0.0
1707,24.0,910.3384615384616,157.47076923076926,0.0
1708,25.0,910.1449704142012,158.28994082840237,0.0
1709,26.0,909.8850574712643,157.8764367816092,0.0
1710,27.0,909.9540923639281,157.94307029343574,0.0
1711,28.0,909.4829545454544,157.5255681818182,0.0
1712,29.0,909.600739000073,157.62994370972257,0.0
1713,30.0,909.600739000073,157.62994370972257,0.0
1714,31.0,909.600739000073,157.62994370972257,0.0
1715,32.0,909.600739000073,157.62994370972257,0.0
1716,33.0,906.0,159.0,0.0
1717,3.0,141.18903318903318,88.46536796536795,0.0
1718,4.0,144.59087767795438,86.55632342778162,0.0
1719,5.0,145.98877192982457,85.6919298245614,0.0
1720,3.0,707.8610169491525,221.19661016949155,0.0
1721,4.0,707.4563758389262,221.38926174496643,0.0
1722,5.0,708.167808219178,220.41780821917808,0.0
1723,6.0,708.1618122977346,221.55987055016183,0.0
1724,7.0,711.5663430420713,222.68608414239483,0.0
1725,8.0,709.9055374592834,221.8273615635179,0.0
1726,9.0,708.1740506329114,219.49367088607602,0.0
1727,10.0,705.7904761904763,219.92380952380955,0.0
1728,11.0,704.5147540983606,221.04918032786884,0.0
1729,12.0,704.1583850931677,219.54037267080741,0.0
1730,13.0,704.3719987064417,219.8501419951144,0.0
1731,14.0,704.3719987064417,219.8501419951144,0.0
1732,15.0,704.3719987064417,219.8501419951144,0.0
1733,16.0,705.8323353293413,214.69760479041915,0.0
1734,17.0,703.858858858859,212.73273273273273,0.0
1735,18.0,703.6295180722891,210.3855421686747,0.0
1736,19.0,703.7955189318103,211.12640089991604,0.0
1737,20.0,704.6916426512967,211.68299711815558,0.0
1738,21.0,703.6223564954682,212.08157099697883,0.0
1739,22.0,699.7932011331445,211.22379603399438,0.0
1740,23.0,701.7860962566846,207.95989304812835,0.0
1741,24.0,701.5404020171512,208.82107809764756,0.0
1742,25.0,701.5404020171512,208.82107809764756,0.0
1743,26.0,695.2,209.4,0.0
1744,3.0,178.2162162162162,952.3648648648648,0.0
1745,4.0,176.27272727272728,956.1818181818179,0.0
1746,5.0,176.76512754247884,955.2147589921103,0.0
1747,6.0,179.51219512195118,959.0731707317073,0.0
1748,7.0,178.82485104275554,958.107757108785,0.0
1749,8.0,183.5,960.5,0.0
1750,9.0,185.0,963.5,0.0
1751,4.0,189.4126984126984,277.53174603174597,0.0
1752,5.0,189.4126984126984,277.53174603174597,0.0
1753,6.0,190.0,280.0,0.0
1754,7.0,189.66666666666663,282.6666666666667,0.0
1755,8.0,189.71283924783745,281.84296977285334,0.0
1756,9.0,189.71283924783745,281.84296977285334,0.0
1757,10.0,195.76666666666668,283.73333333333335,0.0
1758,11.0,195.68,279.88,0.0
1759,12.0,195.46435710423282,280.7481832922669,0.0
1760,13.0,195.46435710423282,280.7481832922669,0.0
1761,14.0,196.5,276.0,0.0
1762,4.0,115.23529411764706,983.470588235294,0.0
1763,5.0,115.23529411764706,983.470588235294,0.0
1764,6.0,114.05633802816901,982.3122065727699,0.0
1765,7.0,113.375,980.4606481481482,0.0
1766,8.0,109.46666666666668,977.928735632184,0.0
1767,9.0,112.69094922737308,979.0485651214128,0.0
1768,10.0,115.36344537815123,979.7079831932773,0.0
1769,11.0,114.058568329718,980.644251626898,0.0
1770,12.0,112.86808510638298,981.163829787234,0.0
1771,13.0,109.95661605206074,980.3318872017354,0.0
1772,14.0,110.02721088435374,978.0997732426304,0.0
1773,15.0,111.85294117647058,976.7850678733032,0.0
1774,16.0,110.85430463576158,975.0706401766004,0.0
1775,17.0,109.56512141280352,974.7571743929359,0.0
1776,18.0,108.88026607538801,974.9778270509978,0.0
1777,19.0,108.92841163310963,975.6174496644296,0.0
1778,4.0,894.1581196581196,668.6623931623933,0.0
1779,5.0,891.3744855967078,669.3621399176955,0.0
1780,6.0,895.0,671.0,0.0
1781,4.0,217.0,756.5,0.0
1782,5.0,217.0,756.5,0.0
1783,6.0,217.0,756.5,0.0
1784,7.0,216.6,753.2,0.0
1785,8.0,217.5,755.5,0.0
1786,9.0,216.44444444444446,757.2222222222223,0.0
1787,4.0,181.84,942.32,0.0
1788,5.0,181.84,942.32,0.0
1789,6.0,181.8947368421053,944.8421052631579,0.0
1790,7.0,183.5,945.6666666666665,0.0
1791,8.0,180.0,946.5,0.0
1792,9.0,181.0,942.5,0.0
1793,10.0,180.9434397876376,943.425028432448,0.0
1794,11.0,180.9434397876376,943.425028432448,0.0
1795,12.0,180.9434397876376,943.425028432448,0.0
1796,13.0,180.9434397876376,943.425028432448,0.0
1797,14.0,180.9434397876376,943.425028432448,0.0
1798,15.0,175.5714285714286,947.7142857142856,0.0
1799,16.0,176.3076923076923,946.6153846153846,0.0
1800,17.0,176.91666666666663,945.8333333333335,0.0
1801,18.0,176.27272727272728,945.1818181818179,0.0
1802,19.0,175.85714285714286,947.5714285714287,0.0
1803,20.0,176.23076923076923,947.3076923076924,0.0
1804,21.0,179.1818181818182,948.8636363636364,0.0
1805,22.0,178.4290442841824,948.4572822202932,0.0
1806,23.0,181.95833333333331,951.875,0.0
1807,24.0,180.0,951.0,0.0
1808,25.0,179.4838709677419,947.8387096774194,0.0
1809,26.0,178.0,946.421052631579,0.0
1810,27.0,178.4200384794674,946.973368953154,0.0
1811,28.0,177.76923076923077,943.7179487179487,0.0
1812,29.0,179.08695652173913,945.4565217391304,0.0
1813,30.0,178.79820056550182,945.2253422485353,0.0
1814,31.0,177.7741935483871,948.1290322580644,0.0
1815,32.0,178.0606060606061,945.6969696969696,0.0
1816,33.0,178.475,946.725,0.0
1817,34.0,179.5,948.5,0.0
1818,35.0,179.21737521069502,948.018656544478,0.0
1819,36.0,179.21737521069502,948.018656544478,0.0
1820,37.0,181.83333333333331,946.4166666666665,0.0
1821,38.0,184.1818181818182,947.1818181818179,0.0
1822,39.0,184.7142857142857,947.1428571428572,0.0
1823,40.0,185.25,947.3333333333335,0.0
1824,41.0,183.8,946.3,0.0
1825,42.0,186.875,949.125,0.0
1826,43.0,186.183789213838,948.4800239914748,0.0
1827,44.0,186.3125,946.4375,0.0
1828,45.0,186.28032230413376,946.9481309871684,0.0
1829,46.0,185.53846153846158,944.6923076923076,0.0
1830,47.0,185.61538461538458,943.9230769230768,0.0
1831,48.0,188.0,948.0,0.0
1832,49.0,187.33333333333331,944.6666666666665,0.0
1833,50.0,186.125,943.25,0.0
1834,51.0,187.0,940.5,0.0
1835,52.0,187.4,939.2,0.0
1836,53.0,189.0,940.0,0.0
1837,54.0,188.56612366214446,939.9320938412037,0.0
1838,55.0,187.5,939.5,0.0
1839,56.0,184.33333333333331,936.6666666666665,0.0
1840,57.0,184.5,936.0,0.0
1841,58.0,181.6,935.8,0.0
1842,59.0,182.25,936.25,0.0
